,local_description,full_name,isin,pricescale,date,open,high,low,close,volume
6478,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-10-18 07:00:00,69.15,69.76,67.0,67.65,7833690.0
6479,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-10-19 07:00:00,66.7,67.7,64.7,66.25,12863240.0
6480,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-10-20 07:00:00,66.33,66.66,65.51,66.05,10330200.0
6481,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-10-21 07:00:00,66.35,66.35,64.5,65.85,9365650.0
6482,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-10-24 07:00:00,66.41,66.88,65.0,65.84,9891690.0
6483,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-10-25 07:00:00,66.02,67.3,65.53,66.96,14500820.0
6484,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-10-26 07:00:00,67.1,67.4,65.58,66.36,9948870.0
6485,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-10-27 07:00:00,66.45,67.7,66.02,67.03,17234070.0
6486,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-10-28 07:00:00,66.9,67.34,65.8,66.4,11122520.0
6487,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-10-31 07:00:00,66.56,67.2,65.52,66.07,6957400.0
6488,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-11-01 07:00:00,66.19,66.32,65.55,66.31,5725270.0
6489,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-11-02 07:00:00,66.46,66.55,63.5,65.04,6504910.0
6490,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-11-03 07:00:00,64.9,65.44,64.12,65.41,5832200.0
6491,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-11-07 07:00:00,65.8,66.48,65.41,66.3,9707570.0
6492,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-11-08 07:00:00,66.47,66.57,65.03,65.93,7285870.0
6493,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-11-09 07:00:00,65.93,67.87,64.51,65.4,16701050.0
6494,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-11-10 07:00:00,65.67,67.23,64.71,67.15,12126970.0
6495,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-11-11 07:00:00,67.25,69.24,66.55,68.61,21548520.0
6496,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-11-14 07:00:00,68.6,69.7,67.3,68.59,11434060.0
6497,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-11-15 07:00:00,68.65,69.07,64.71,66.31,12810280.0
6498,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-11-16 07:00:00,66.96,68.0,66.28,67.77,6290650.0
6499,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-11-17 07:00:00,67.78,68.18,66.27,66.85,5670790.0
6500,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-11-18 07:00:00,66.95,66.95,66.06,66.5,2863750.0
6501,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-11-21 07:00:00,66.5,66.52,65.15,65.73,5077390.0
6502,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-11-22 07:00:00,65.53,66.45,65.0,66.23,4345130.0
6503,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-11-23 07:00:00,66.5,66.5,65.44,65.88,7352760.0
6504,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-11-24 07:00:00,65.95,66.11,65.6,65.76,4236850.0
6505,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-11-25 07:00:00,65.9,66.04,65.1,65.28,5404760.0
6506,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-11-28 07:00:00,65.15,65.2,64.13,64.72,6277340.0
6507,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-11-29 07:00:00,64.58,65.19,64.41,65.0,4871620.0
6508,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-11-30 07:00:00,65.07,65.26,64.61,64.99,4793000.0
6509,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-12-01 07:00:00,65.03,65.07,64.44,64.66,5060540.0
6510,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-12-02 07:00:00,64.52,64.66,63.93,64.16,5248110.0
6511,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-12-05 07:00:00,64.2,65.0,63.63,64.7,5821980.0
6512,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-12-06 07:00:00,64.77,65.47,64.5,64.61,4761130.0
6513,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-12-07 07:00:00,64.41,64.98,64.03,64.66,3940410.0
6514,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-12-08 07:00:00,64.79,64.82,64.39,64.59,1505190.0
6515,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-12-09 07:00:00,64.4,64.86,60.77,61.52,38068950.0
6516,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-12-12 07:00:00,60.86,61.52,60.31,61.15,18515130.0
6517,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-12-13 07:00:00,61.31,61.5,60.6,61.27,8857440.0
6518,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-12-14 07:00:00,61.38,61.68,60.61,60.8,7570660.0
6519,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-12-15 07:00:00,60.64,60.78,59.87,60.41,8568480.0
6520,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-12-16 07:00:00,60.35,61.0,60.05,60.9,5504570.0
6521,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-12-19 07:00:00,60.9,60.98,59.4,59.89,9198120.0
6522,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-12-20 07:00:00,59.9,60.4,58.84,60.16,15483310.0
6523,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-12-21 07:00:00,60.3,60.5,58.93,59.49,9987760.0
6524,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-12-22 07:00:00,59.54,59.73,58.96,59.22,8179290.0
6525,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-12-23 07:00:00,59.2,59.44,58.85,59.2,5903020.0
6526,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-12-26 07:00:00,59.22,59.67,59.04,59.31,7053430.0
6527,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-12-27 07:00:00,59.42,59.44,58.9,59.11,8925500.0
6528,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-12-28 07:00:00,59.11,59.12,58.01,58.22,15271000.0
6529,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-12-29 07:00:00,58.15,59.0,58.0,58.99,6776240.0
6530,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2022-12-30 07:00:00,59.02,59.18,58.5,58.82,5780810.0
6531,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-01-03 07:00:00,58.83,59.53,58.83,59.35,4531120.0
6532,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-01-04 07:00:00,59.48,59.48,59.09,59.28,2070960.0
6533,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-01-05 07:00:00,59.36,59.36,58.58,58.89,3964010.0
6534,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-01-06 07:00:00,58.8,58.99,58.72,58.83,1772130.0
6535,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-01-09 07:00:00,59.09,59.25,58.75,59.16,5887570.0
6536,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-01-10 07:00:00,59.28,59.83,58.87,59.81,7763120.0
6537,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-01-11 07:00:00,59.9,60.8,59.85,60.75,12277940.0
6538,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-01-12 07:00:00,60.8,60.86,59.87,60.1,8473450.0
6539,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-01-13 07:00:00,60.05,60.41,59.77,60.09,7023410.0
6540,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-01-16 07:00:00,60.2,62.6,60.0,62.52,29510150.0
6541,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-01-17 07:00:00,63.1,63.68,61.6,61.79,37352570.0
6542,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-01-18 07:00:00,61.92,62.7,61.1,61.68,16028880.0
6543,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-01-19 07:00:00,61.52,61.62,59.8,60.3,28384560.0
6544,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-01-20 07:00:00,60.41,60.62,59.9,60.16,10513190.0
6545,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-01-23 07:00:00,60.49,61.88,60.09,61.54,17817580.0
6546,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-01-24 07:00:00,61.78,61.85,60.56,60.7,15293940.0
6547,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-01-25 07:00:00,60.7,60.93,60.11,60.87,7451180.0
6548,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-01-26 07:00:00,60.92,61.09,60.22,60.44,7853530.0
6549,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-01-27 07:00:00,60.5,61.11,60.18,60.78,7778880.0
6550,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-01-30 07:00:00,61.2,61.69,60.91,61.55,10455620.0
6551,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-01-31 07:00:00,61.68,62.48,61.56,62.0,13182260.0
6552,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-02-01 07:00:00,62.1,62.4,61.24,61.73,12458700.0
6553,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-02-02 07:00:00,61.9,61.94,61.16,61.62,8598930.0
6554,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-02-03 07:00:00,61.55,61.99,60.85,61.72,8867240.0
6555,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-02-06 07:00:00,61.98,62.88,61.73,62.55,15179230.0
6556,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-02-07 07:00:00,62.5,63.41,61.9,62.34,12584710.0
6557,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-02-08 07:00:00,62.44,62.8,61.3,61.99,11383330.0
6558,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-02-09 07:00:00,62.05,62.07,61.53,61.78,6511270.0
6559,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-02-10 07:00:00,61.67,62.06,61.53,61.82,4213400.0
6560,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-02-13 07:00:00,61.82,62.19,61.61,61.73,4888880.0
6561,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-02-14 07:00:00,61.65,61.79,59.25,60.39,14547150.0
6562,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-02-15 07:00:00,60.19,60.19,58.12,58.88,14857930.0
6563,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-02-16 07:00:00,59.07,59.59,58.53,58.94,8155960.0
6564,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-02-17 07:00:00,58.7,59.49,58.7,59.39,5764210.0
6565,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-02-20 07:00:00,59.66,59.88,58.25,59.05,18673980.0
6566,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-02-21 07:00:00,58.9,60.3,58.81,59.88,12713610.0
6567,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-02-22 07:00:00,60.0,60.15,59.45,59.95,4392510.0
6568,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-02-24 07:00:00,60.2,60.8,58.61,59.39,24663190.0
6569,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-02-27 07:00:00,59.1,60.3,59.01,60.22,7371170.0
6570,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-02-28 07:00:00,60.4,60.65,60.13,60.52,7260900.0
6571,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-03-01 07:00:00,60.7,61.53,60.4,61.35,10271660.0
6572,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-03-02 07:00:00,61.35,61.77,59.96,60.45,10988710.0
6573,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-03-03 07:00:00,60.84,62.3,60.8,62.18,29189980.0
6574,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-03-06 07:00:00,62.29,62.82,61.72,61.88,11846310.0
6575,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-03-07 07:00:00,61.71,61.99,61.3,61.6,7162570.0
6576,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-03-09 07:00:00,61.75,62.35,61.43,61.5,5230320.0
6577,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-03-10 07:00:00,61.35,61.74,61.0,61.55,4410790.0
6578,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-03-13 07:00:00,61.63,62.18,60.6,61.05,8864140.0
6579,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-03-14 07:00:00,61.06,61.66,60.75,61.35,5451820.0
6580,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-03-15 07:00:00,61.5,61.7,60.31,60.69,8941060.0
6581,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-03-16 07:00:00,60.65,60.96,59.88,60.4,8084680.0
6582,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-03-17 07:00:00,60.4,60.95,60.3,60.8,10899820.0
6583,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-03-20 07:00:00,60.9,63.23,60.85,63.12,23968450.0
6584,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-03-21 07:00:00,63.4,65.8,62.85,64.24,46991020.0
6585,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-03-22 07:00:00,64.3,64.9,63.59,63.79,13568900.0
6586,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-03-23 07:00:00,63.93,64.1,63.07,63.79,11811790.0
6587,АЛРОСА ПАО АО,MOEX:ALRS,RU0007252813,100,2023-03-24 07:00:00,63.79,63.92,63.44,63.61,3293450.0
6588,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-09-21 07:00:00,2308.0,2340.5,2300.0,2323.5,391460.0
6589,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-09-22 07:00:00,2325.0,2335.5,2306.5,2316.0,468230.0
6590,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-09-23 07:00:00,2325.0,2353.0,2320.5,2346.0,374602.0
6591,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-09-24 07:00:00,2346.0,2376.0,2339.0,2373.0,285564.0
6592,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-09-27 07:00:00,2379.0,2386.5,2350.0,2354.5,255165.0
6593,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-09-28 07:00:00,2357.0,2370.0,2324.5,2344.5,426074.0
6594,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-09-29 07:00:00,2338.5,2397.0,2337.0,2367.5,455190.0
6595,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-09-30 07:00:00,2374.5,2376.0,2344.0,2352.0,385312.0
6596,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-10-01 07:00:00,2341.0,2348.0,2327.5,2336.0,173283.0
6597,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-10-04 07:00:00,2334.5,2347.5,2290.0,2332.5,513633.0
6598,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-10-05 07:00:00,2316.5,2359.0,2306.5,2346.0,362215.0
6599,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-10-06 07:00:00,2351.0,2395.0,2332.0,2388.5,607089.0
6600,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-10-07 07:00:00,2390.0,2446.0,2382.5,2426.0,468344.0
6601,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-10-08 07:00:00,2422.0,2449.5,2400.5,2416.5,282470.0
6602,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-10-11 07:00:00,2416.5,2442.5,2399.5,2423.5,214486.0
6603,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-10-12 07:00:00,2400.0,2428.5,2400.0,2407.5,151040.0
6604,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-10-13 07:00:00,2407.5,2463.5,2402.5,2459.5,345563.0
6605,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-10-14 07:00:00,2460.0,2469.0,2423.5,2430.5,280379.0
6606,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-10-15 07:00:00,2435.0,2439.0,2358.5,2377.0,594549.0
6607,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-10-18 07:00:00,2379.0,2379.0,2330.5,2349.0,339980.0
6608,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-10-19 07:00:00,2339.0,2387.5,2337.5,2380.0,339660.0
6609,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-10-20 07:00:00,2380.0,2390.0,2355.0,2384.0,190818.0
6610,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-10-21 07:00:00,2388.0,2388.0,2344.0,2362.0,253664.0
6611,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-10-22 07:00:00,2362.0,2411.0,2356.5,2388.5,398940.0
6612,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-10-25 07:00:00,2400.0,2477.0,2394.0,2470.0,948697.0
6613,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-10-26 07:00:00,2470.0,2492.5,2424.5,2443.0,711294.0
6614,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-10-27 07:00:00,2443.0,2494.0,2431.5,2474.0,574982.0
6615,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-10-28 07:00:00,2474.0,2483.0,2387.0,2423.5,851842.0
6616,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-10-29 07:00:00,2413.0,2420.0,2390.0,2409.0,235570.0
6617,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-11-01 07:00:00,2395.5,2438.5,2355.0,2422.5,542496.0
6618,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-11-02 07:00:00,2422.0,2447.0,2406.0,2410.0,244121.0
6619,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-11-03 07:00:00,2419.5,2434.0,2393.0,2420.0,353237.0
6620,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-11-05 07:00:00,2430.0,2430.0,2384.0,2390.0,338418.0
6621,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-11-08 07:00:00,2405.0,2445.0,2395.5,2417.0,336827.0
6622,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-11-09 07:00:00,2417.0,2474.5,2407.5,2455.5,625296.0
6623,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-11-10 07:00:00,2464.5,2470.0,2436.5,2442.5,235499.0
6624,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-11-11 07:00:00,2450.0,2462.5,2415.5,2430.5,355800.0
6625,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-11-12 07:00:00,2431.0,2456.0,2368.0,2401.0,668642.0
6626,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-11-15 07:00:00,2401.0,2407.0,2377.5,2390.0,328160.0
6627,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-11-16 07:00:00,2399.5,2407.0,2350.5,2362.5,387526.0
6628,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-11-17 07:00:00,2368.5,2369.5,2338.0,2344.0,294665.0
6629,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-11-18 07:00:00,2344.5,2349.0,2262.0,2291.0,887536.0
6630,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-11-19 07:00:00,2294.0,2310.5,2235.5,2249.0,908319.0
6631,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-11-22 07:00:00,2249.0,2249.0,2175.0,2205.5,799149.0
6632,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-11-23 07:00:00,2214.0,2219.5,2157.0,2194.0,712718.0
6633,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-11-24 07:00:00,2200.5,2228.5,2165.5,2175.5,514341.0
6634,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-11-25 07:00:00,2181.0,2199.5,2141.5,2180.0,595642.0
6635,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-11-26 07:00:00,2164.0,2175.5,2073.0,2088.0,911434.0
6636,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-11-29 07:00:00,2096.0,2116.0,2035.0,2060.0,779104.0
6637,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-11-30 07:00:00,2051.0,2106.0,2025.0,2073.0,832290.0
6638,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-12-01 07:00:00,2080.0,2149.5,2080.0,2116.0,676239.0
6639,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-12-02 07:00:00,2128.0,2152.0,2111.0,2131.0,280413.0
6640,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-12-03 07:00:00,2139.0,2143.5,2076.0,2085.0,646881.0
6641,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-12-06 07:00:00,2085.5,2121.0,2049.5,2080.5,837283.0
6642,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-12-07 07:00:00,2090.0,2109.5,2063.0,2091.5,411310.0
6643,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-12-08 07:00:00,2099.5,2139.0,2082.0,2101.5,601702.0
6644,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-12-09 07:00:00,2109.0,2135.0,2101.0,2133.5,344007.0
6645,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-12-10 07:00:00,2136.0,2136.0,2077.5,2098.0,311161.0
6646,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-12-13 07:00:00,2099.0,2118.5,2032.5,2037.5,407887.0
6647,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-12-14 07:00:00,2038.5,2067.0,1899.5,2057.0,781853.0
6648,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-12-15 07:00:00,2057.0,2115.0,2035.0,2080.0,741812.0
6649,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-12-16 07:00:00,2023.0,2053.5,2003.0,2011.0,787374.0
6650,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-12-17 07:00:00,2014.0,2031.5,1997.0,2031.0,337179.0
6651,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-12-20 07:00:00,2029.0,2029.5,1947.0,1972.5,481512.0
6652,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-12-21 07:00:00,1980.0,2007.5,1946.0,1970.0,475113.0
6653,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-12-22 07:00:00,1977.0,2001.5,1956.0,1989.0,417521.0
6654,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-12-23 07:00:00,1999.5,1999.5,1925.0,1930.0,466667.0
6655,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-12-24 07:00:00,1933.0,1949.0,1907.0,1946.0,246594.0
6656,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-12-27 07:00:00,1949.5,1957.0,1923.5,1947.0,380406.0
6657,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-12-28 07:00:00,1949.5,1954.0,1923.5,1925.5,481085.0
6658,ГДР X5 RETAILGROUP N.V.ORD SHS,MOEX:FIVE,US98387E2054,10,2021-12-29 07:00:00,1926.0,1949.5,1914.0,1924.0,300983.0
